date,address,type,WAT,risk_level,risk_description
2023-08-21,0x642b6e285ee647f0565670bca8a560f778ee4b9a,high_tvl_pool_tokens,6,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x38140f5530c56f3813234c88ae6ee5c3643969c3,high_tvl_pool_tokens,6,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xb695806cc5a3cd8623b92bbd221e3bec6e8e3bed,high_tvl_pool_tokens,6,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x3e2ed75f718251fd011312b9e33bf10a4dbfda54,high_tvl_pool_tokens,6,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x2f4e9c97aaffd67d98a640062d90e355b4a1c539,high_tvl_pool_tokens,7,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x91be625da525403575a302d75587640791a1c283,high_tvl_pool_tokens,9,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x8424b4c691473c873067b65d5f40f3ff0bf7463e,high_tvl_pool_tokens,9,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xdf0816cc717216c8b0863af8d4f0fc20bc65d643,high_tvl_pool_tokens,6,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x64f156bd914ae7d377e61f8b985ee64daa66ae80,high_tvl_pool_tokens,7,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x2daf1a83aa348afbcbc73f63bb5ee3154d9f5776,high_tvl_pool_tokens,5,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x5921dee8556c4593eefcfad3ca5e2f618606483b,high_tvl_pool_tokens,6,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0xd85f89ea9a43942d86965c62b93ece0867925765,high_tvl_pool_tokens,5,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x13e1070e3a388e53ec35480ff494538f9ffc5b8d,high_tvl_pool_tokens,5,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xbfb1a68962fb4ed040fd3a0a71dc2c2015bcc667,high_tvl_pool_tokens,5,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xa532cfaa916c465a094daf29fea07a13e41e5b36,high_tvl_pool_tokens,6,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x6710d8658094d1f02276b677345078f816bdb8f3,high_tvl_pool_tokens,5,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x339fd7674cb25803e31be976ec76cbbbf0e9f205,high_tvl_pool_tokens,6,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x5a56d6ac008dc1fb595d19a38ec5f3b56a382736,high_tvl_pool_tokens,5,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xee878855bb65bd9d724d4946aa32ba7d988d1939,high_tvl_pool_tokens,5,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x5c501ceb257700fccd33c53feec9f96eda583dd7,high_tvl_pool_tokens,7,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xc84e1748376781c09703c1292d9dd659ebfc0c8b,high_tvl_pool_tokens,6,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x80fb0ff63b89ccdaed3f6198ad86898845681c89,high_tvl_pool_tokens,10,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xf20c8afd1391c41a4185bb7c2d038de7097ba1b9,high_tvl_pool_tokens,9,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x7c5e8a22a4e8f9da2797a9e30e9d64abf5493c43,high_tvl_pool_tokens,8,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x32967c39fdd1b7ad1ba36cbbabb33e5560b88581,high_tvl_pool_tokens,5,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xa7002fccc20f10a38c579a8d2d14d34f2a9a02a5,high_tvl_pool_tokens,5,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xb1d9207ac3187bdc2595420df122e6a1bfa150d8,high_tvl_pool_tokens,8,4,"the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.;the contract is ununverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-08-21,0x47cc5334f65611ea6be9e933c49485c88c17f5f0,high_tvl_pool_tokens,8,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x829c09fcc46d9fd31967272aba245bef9f727f93,high_tvl_pool_tokens,6,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xf4634aa2df0f733a3cc7033ad75b4ea1bb93f1a3,high_tvl_pool_tokens,7,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x29a1e54de0fce58e1018535d30af77a9d2d940c4,high_tvl_pool_tokens,4,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x21004b11939359e7e962db6675d56f50353df29c,high_tvl_pool_tokens,4,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x9eeddb9da3bcbfdcfbf075441a9e14c6a8899999,high_tvl_pool_tokens,4,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xed7ed82d5a0f1b363309223975f899e7bed5fea6,high_tvl_pool_tokens,4,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x5e2edc721720aead1eb5dc4907a1e5b756720da6,high_tvl_pool_tokens,4,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x46568808a8d73c301071b8df710402ce44f1c472,high_tvl_pool_tokens,4,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xdb0f8cec7634cb86de98bd8c23e5b521d66ccb1d,high_tvl_pool_tokens,11,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xfd78aaed1e3f2d06dbde9510c6dc14112eca896d,high_tvl_pool_tokens,4,4,"the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x5de56c867692277faaf6756d6d30eba2086e948e,high_tvl_pool_tokens,4,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0xd25631648e3ad4863332319e8e0d6f2a8ec6f267,high_tvl_pool_tokens,6,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x2ffee7b4df74f7c6508a4af4d6d91058da5420d0,high_tvl_pool_tokens,4,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x8ea93d00cc6252e2bd02a34782487eed65738152,high_tvl_pool_tokens,4,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x76e08e1c693d42551dd6ba7c2a659f74ff5ba261,high_tvl_pool_tokens,5,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x0b1ff525e092a98210ed150f8b08313f646847d6,high_tvl_pool_tokens,4,5,"the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x94ade5a1dd2349e604aeb2c0b2cfac486c7e19ae,high_tvl_pool_tokens,5,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xe96a53af382c669848a87d42df3af6e08c34fa5e,high_tvl_pool_tokens,4,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x41f831c60c7051cffa756ab5f9fee81a670ecde0,high_tvl_pool_tokens,4,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x6df52fc4c234600d2d1f064c33be762146964bb1,high_tvl_pool_tokens,3,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x2c0e76dade015bc390a13c1b80cc1bafd9edd326,high_tvl_pool_tokens,3,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xf024f349f08bd6a45abb201f9e7eb8eeaddd20bc,high_tvl_pool_tokens,7,4,"the address is blacklisted based on threat intelligence or manual analysis.;the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk."
2023-08-21,0x722baeb42bb4e3128db46b00417a1eb20e7dea2d,high_tvl_pool_tokens,5,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x9641b92a53e8d74f475f0d55f74bf0d81c92edba,high_tvl_pool_tokens,3,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x54626300818e5c5b44db0fcf45ba4943ca89a9e2,high_tvl_pool_tokens,3,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x0ebc30459551858e81306d583025d12c7d795fa2,high_tvl_pool_tokens,3,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x0945daf6bf9e40e24e5a42e2b3642f6db7651ab6,high_tvl_pool_tokens,5,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x7d6c3f7aaaf01a91574c82b82e57b1f64ff48039,high_tvl_pool_tokens,3,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x78cb4a1a221065940662324df3adb909574e1786,high_tvl_pool_tokens,7,5,"the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x12de91acb5f544b37b1e66438324b8db26a91d8a,high_tvl_pool_tokens,3,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xfc12242996ed64382286d765572f19e9b843f196,high_tvl_pool_tokens,3,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x4c496592fd52c2810651b4862cc9fe13940fea31,high_tvl_pool_tokens,3,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0xe8c4bece93084d649fb630886b5332942b643bb9,high_tvl_pool_tokens,3,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xfe1179267621899d85e6eddc0dc9bf9345fb5e55,high_tvl_pool_tokens,3,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x248c1e2b50c72f04704c71bcc953799351ab30a8,high_tvl_pool_tokens,3,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xce4a4a15fccd532ead67be3ecf7e6122c61d06bb,high_tvl_pool_tokens,3,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x50f72b83a5ad59ad71c28e2e4b58c73740e2168c,high_tvl_pool_tokens,3,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xb7e02a2384b6d3d111aa950283d3563a66f7a006,high_tvl_pool_tokens,4,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x651189c8c0abbd79d51af276aa241915ca782b21,high_tvl_pool_tokens,3,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xf17f7827403c166fda782ceb17b29900d1a2ad15,high_tvl_pool_tokens,2,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x9a5bf65d7ef1a0b48f7ff4174cfe10fc0deaa849,high_tvl_pool_tokens,2,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xdcde89001be4e77ed88ff0c39bffb23055659d21,high_tvl_pool_tokens,5,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x25e797a38c8701c93b732a38c9380412ac49d309,high_tvl_pool_tokens,2,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x17fabaf66256fb40f350576bafa1807429708e34,high_tvl_pool_tokens,2,4,"the contract is ununverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-08-21,0xd30cdfe2837c457b4480abb472aef09f468caf18,high_tvl_pool_tokens,2,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xcdd6494aeb193c8d5541b5b9c5e72a3809a98fdc,high_tvl_pool_tokens,2,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xb9654a42f0f5dcdef5617debf8bd048e33f180e7,high_tvl_pool_tokens,2,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x6867d4a17f3ff5602024b7c2a33df2fd9aeafcfe,high_tvl_pool_tokens,3,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x26a7546c8f5e5f706cb598caa68134f6ecf8d657,high_tvl_pool_tokens,3,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xa9e22e82d5a497c764a9fcd566bc8df933b74fbe,high_tvl_pool_tokens,2,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x17c8dd4adf020be82d296aacde62c6030cd35c1c,high_tvl_pool_tokens,3,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xe6884e29ffe5c6f68f4958cf201b0e308f982ac9,high_tvl_pool_tokens,2,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x96db85c3fd8cc667e0bc0477e2b2864c43c8e44f,high_tvl_pool_tokens,2,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xa1cda647f6d07d94ea0be2c83b9f312b977ecbc4,high_tvl_pool_tokens,2,5,"the address is blacklisted based on threat intelligence or manual analysis.;the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x7f9528b913a99989b88104b633d531241591a358,high_tvl_pool_tokens,2,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x9733e1038897efb36bb2e526c328c9b6a4b78db2,high_tvl_pool_tokens,2,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xdb607c61aaa2a954bf1f9d117953f12d6c319e15,high_tvl_pool_tokens,2,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x5ddb331c3ba48a1d68cbf50dd3bc7aac407dc115,high_tvl_pool_tokens,2,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x4cbd8adcd7eca7d1b71adbbf484f1e8014681a9d,high_tvl_pool_tokens,2,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xfcadd830ff2d6cf3ad1681e1e8fc5ddce9d59e74,high_tvl_pool_tokens,2,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x76d0c0d1db8478e5ed1f5cf8ff6b80121181cff9,high_tvl_pool_tokens,6,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x1b391f9d0fffa86a6088a73ac4ac28d12c9ccfbd,high_tvl_pool_tokens,3,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x39c3f75b837eae0d6d0ea87425ac99bd646a7b1e,high_tvl_pool_tokens,2,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xd7c5d2a3b7868e6dd539e145c98a565f29ef3fa4,high_tvl_pool_tokens,2,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xdf0825e5f9b37b9c2c560c0771a0a2118f8d78b0,high_tvl_pool_tokens,2,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0xd4bc850c0b3cdcb2417cfd77faabea1f47f09fd8,high_tvl_pool_tokens,3,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x2ec79904c2ab4f8b6e8e89c743cb7f7a88dfc0fe,high_tvl_pool_tokens,2,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x0c7fc02c7417bcf147a70fac98f0390f82c0ca2b,high_tvl_pool_tokens,2,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xab9ed2c3d76a1877d959c0d7e8de48a33c55205c,high_tvl_pool_tokens,2,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xdc49d53330317cbc6924fa53042e0c9bca0a8d63,high_tvl_pool_tokens,4,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xfb585322fbd121ce20b857e2ccd85a43ad496573,high_tvl_pool_tokens,2,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xd73e883e203646e87f6d073baf3d7719bda68bcb,high_tvl_pool_tokens,2,4,"the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xd099990bc62b3caf38f0f20b280bb400f67e92d0,high_tvl_pool_tokens,2,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xe7784072fc769d8b7f8c0a3fa008722eef5dddd5,high_tvl_pool_tokens,3,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xc45b64cd6643a18f62a5420ddc85bff128625176,high_tvl_pool_tokens,2,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xdd6523336735b6bbbc5082f0b7c7d497375773b0,high_tvl_pool_tokens,2,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x099d6cc403c0a5b46a6dd384c622da39f1e1001c,high_tvl_pool_tokens,2,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xd8f61cdeca41def1a7923f308a042f678109f54b,high_tvl_pool_tokens,2,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xabc69f2025bdb12efcdb8fd048d240fff943ca82,high_tvl_pool_tokens,2,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x09faf80c7df27d0fb8a717324963cb871f6814f7,high_tvl_pool_tokens,2,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x8f495580a1c1075d002ec31aaf6f373b2d918b17,high_tvl_pool_tokens,2,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x4e6345e00b8da9b12dcf81d585d15ea9924b3e80,high_tvl_pool_tokens,2,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xacab3ee32aacdbc745667fb261ed7af1de5c5ecd,high_tvl_pool_tokens,2,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x9ccd7671fde42d814430ccabcb5dda127526ec91,high_tvl_pool_tokens,1,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xdf7ff95aa3d855a6fb21399432166a92fdcf1b1a,high_tvl_pool_tokens,2,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xbdbd5a8179c9ba78327a50a8c0454c6f93bc4ce2,high_tvl_pool_tokens,1,5,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x3d2ee26046aeb0d039ab080f05604629edd27527,high_tvl_pool_tokens,1,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x7040e822bb833ee6a5b69229d3560c418b1619c7,high_tvl_pool_tokens,1,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x999aeb6d778b3883c88ebc502b16a5395d011462,high_tvl_pool_tokens,1,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x6521f741db59bff3e685c35baf064441e82a1cc3,high_tvl_pool_tokens,1,4,"the address is blacklisted based on threat intelligence or manual analysis.;the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x66fff5bb007c4885a00fc14bdb1eee389b804ef7,high_tvl_pool_tokens,1,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x308d6b4bded91f99b58bdaafcc1137fb4cfd4ab2,high_tvl_pool_tokens,1,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xb626213cb1d52caa1ed71e2a0e62c0113ed8d642,high_tvl_pool_tokens,2,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x10f292a6e694c38c5d570127da445143a2d882f3,high_tvl_pool_tokens,1,5,"the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
